,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
22,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.39,29.45,25.6,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,24.16,inf,inf,inf,inf,inf,inf,22.45,inf,inf,inf,inf,inf,25.8,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,27.84,24.2,inf,inf,inf,inf,inf
23,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.3,29.38,25.52,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,24.06,inf,inf,inf,inf,inf,inf,22.38,inf,inf,inf,inf,inf,25.7,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,27.75,24.12,inf,inf,inf,inf,inf
24,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.83,27.94,27.05,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,22.64,inf,inf,inf,inf,inf,inf,23.34,inf,inf,inf,inf,inf,27.23,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.28,22.69,inf,inf,inf,inf,inf
25,inf,inf,inf,inf,inf,inf,inf,29.94,inf,inf,inf,inf,28.47,26.88,25.69,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,21.56,inf,inf,inf,inf,inf,inf,22.27,inf,inf,inf,inf,inf,25.88,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,27.92,21.62,inf,inf,inf,inf,inf
26,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,28.7,27.69,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,23.4,inf,inf,inf,inf,inf,inf,24.1,inf,inf,inf,inf,inf,27.88,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.92,23.45,inf,inf,inf,inf,inf
27,inf,inf,inf,inf,inf,inf,inf,29.0,inf,inf,inf,inf,26.88,24.73,28.02,inf,inf,27.45,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.48,inf,inf,inf,inf,inf,inf,17.86,inf,inf,inf,inf,inf,inf,20.14,inf,inf,inf,inf,inf,28.2,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,19.48,inf,inf,inf,inf,inf
28,inf,inf,inf,inf,inf,inf,inf,29.7,inf,inf,inf,inf,27.58,25.45,28.73,inf,inf,27.55,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,17.95,inf,inf,inf,inf,inf,inf,20.84,inf,inf,inf,inf,inf,28.92,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,20.2,inf,inf,inf,inf,inf
29,inf,inf,inf,inf,inf,inf,inf,29.86,inf,inf,inf,inf,27.73,25.6,28.88,inf,inf,28.25,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,18.66,inf,inf,inf,inf,inf,inf,21.0,inf,inf,inf,inf,inf,29.06,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,20.34,inf,inf,inf,inf,inf
30,inf,inf,inf,inf,inf,inf,inf,29.23,inf,inf,inf,inf,27.1,24.97,28.25,inf,inf,26.69,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,29.72,inf,inf,inf,inf,inf,inf,17.1,inf,inf,inf,inf,inf,inf,20.38,inf,inf,inf,inf,inf,28.44,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,19.72,inf,inf,inf,inf,inf
31,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,27.88,25.75,29.03,inf,inf,27.45,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,17.88,inf,inf,inf,inf,inf,inf,21.16,inf,inf,inf,inf,inf,29.22,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,20.5,inf,inf,inf,inf,inf
